name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Bar Bundor #13 TRIPADVISOR,Not found,,Bar Bundor #13 TRIPADVISOR,Restaurants & Gastronomy — Valdivia,lead,0,restaurants,Restaurants & Gastronomy,valdivia,NO website found,"{""city"": ""valdivia"", ""niche"": ""restaurants"", ""website"": ""NO website found"", ""page"": ""companies/valdivia/bar-bundor-#13-tripadvisor.html"", ""vertical"": ""Restaurants""}"
Clínica Costanera MULTI-LOCATION MEDICAL,contacto@ccostanera.cl,600 4010 009 / +56 9 9440 8447 / 632 313922,Clínica Costanera MULTI-LOCATION MEDICAL,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,ccostanera.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""ccostanera.cl"", ""page"": ""companies/valdivia/clínica-costanera-multi-location-medical.html"", ""vertical"": ""Health""}"
Clínica Dental Schild 75 YEARS!,secretaria@clinicadentalschild.cl,63 221 2997 / +56 9 9642 2942,Clínica Dental Schild 75 YEARS!,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,clinicadentalschild.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""clinicadentalschild.cl"", ""page"": ""companies/valdivia/clínica-dental-schild-75-years!.html"", ""vertical"": ""Health""}"
Clínica Dental y Estética Ferraris HEALTHATOM BOOKING,contacto@clinicaferraris.cl,+56957392025,Clínica Dental y Estética Ferraris HEALTHATOM BOOKING,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,clinicaferraris.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""clinicaferraris.cl"", ""page"": ""companies/valdivia/clínica-dental-y-estética-ferraris-healthatom-booking.html"", ""vertical"": ""Health""}"
Clínica Austria BEST DENTAL ANALYTICS,contacto@clinicaaustria.cl,+56 9 5385 0888,Clínica Austria BEST DENTAL ANALYTICS,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,clinicaaustria.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""clinicaaustria.cl"", ""page"": ""companies/valdivia/clínica-austria-best-dental-analytics.html"", ""vertical"": ""Health""}"
Clínica DentaValdivia FB PIXEL ONLY,Not found,(63) 2218998 / (63) 2210938,Clínica DentaValdivia FB PIXEL ONLY,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,dentavaldivia.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""dentavaldivia.cl"", ""page"": ""companies/valdivia/clínica-dentavaldivia-fb-pixel-only.html"", ""vertical"": ""Health""}"
Clínica Ramis WIX — SINCE 1980,Not found,,Clínica Ramis WIX — SINCE 1980,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,clinicaramis.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""clinicaramis.cl"", ""page"": ""companies/valdivia/clínica-ramis-wix-—-since-1980.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Valdivia ONCOLOGY SPECIALTY,Not found,,Clínica Veterinaria Valdivia ONCOLOGY SPECIALTY,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,clinicavetvaldivia.com,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""clinicavetvaldivia.com"", ""page"": ""companies/valdivia/clínica-veterinaria-valdivia-oncology-specialty.html"", ""vertical"": ""Health""}"
Hospital Clínico Veterinario UACh UNIVERSITY 24HR,difusionvet@uach.cl,+56 63 222 1219,Hospital Clínico Veterinario UACh UNIVERSITY 24HR,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,veterinaria.uach.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""veterinaria.uach.cl"", ""page"": ""companies/valdivia/hospital-clínico-veterinario-uach-university-24hr.html"", ""vertical"": ""Health""}"
Vervet Clínica Veterinaria BSALE E-COMMERCE,vervet.ltda@gmail.com,632 211 802 / 632 211 882 / 9 7979 2113,Vervet Clínica Veterinaria BSALE E-COMMERCE,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,vervet.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""vervet.cl"", ""page"": ""companies/valdivia/vervet-clínica-veterinaria-bsale-e-commerce.html"", ""vertical"": ""Health""}"
Pet Mobile — Veterinaria Móvil MOBILE VET,Not found,(63) 2205102,Pet Mobile — Veterinaria Móvil MOBILE VET,Health & Medical — Valdivia,lead,0,health,Health & Medical,valdivia,petmobile.cl,"{""city"": ""valdivia"", ""niche"": ""health"", ""website"": ""petmobile.cl"", ""page"": ""companies/valdivia/pet-mobile-—-veterinaria-móvil-mobile-vet.html"", ""vertical"": ""Health""}"
CasaBlu Hotel,reservas@casablu.cl,+56 2 2984 1442,CasaBlu Hotel,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,casablu.cl,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""casablu.cl"", ""page"": ""companies/valparaíso/casablu-hotel.html"", ""vertical"": ""Tourism""}"
Hotel Gervasoni,recepcion@hotelgervasoni.com,(56-32) 2239236 / +56 9 8336 5233,Hotel Gervasoni,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,hotelgervasoni.com,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""hotelgervasoni.com"", ""page"": ""companies/valparaíso/hotel-gervasoni.html"", ""vertical"": ""Tourism""}"
Casa Volante Hostal,lacasavolante@gmail.com,+56 9 3191 7326 / +56 32 317 4292,Casa Volante Hostal,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,casavolantehostal.com,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""casavolantehostal.com"", ""page"": ""companies/valparaíso/casa-volante-hostal.html"", ""vertical"": ""Tourism""}"
Hostal Destino Bellavista,anapatricia.alcaino@gmail.com,+56 9 7894 8341,Hostal Destino Bellavista,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,hostaldestinobellavista.cl,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""hostaldestinobellavista.cl"", ""page"": ""companies/valparaíso/hostal-destino-bellavista.html"", ""vertical"": ""Tourism""}"
Hostal Mi Paz,contacto@hostalmipaz.cl,+56 9 8417 9952,Hostal Mi Paz,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,hostalmipaz.cl,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""hostalmipaz.cl"", ""page"": ""companies/valparaíso/hostal-mi-paz.html"", ""vertical"": ""Tourism""}"
Renaca House Hotel,Not found,+56 32 320 5240 /,Renaca House Hotel,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,renacahouse.cl,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""renacahouse.cl"", ""page"": ""companies/valparaíso/renaca-house-hotel.html"", ""vertical"": ""Tourism""}"
VOY Hostales,Not found,,VOY Hostales,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,voyhostales.cl,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""voyhostales.cl"", ""page"": ""companies/valparaíso/voy-hostales.html"", ""vertical"": ""Tourism""}"
Somerscales Hotel Boutique,Not found,+56 32 233 1006,Somerscales Hotel Boutique,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,hotelsomerscales.cl,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""hotelsomerscales.cl"", ""page"": ""companies/valparaíso/somerscales-hotel-boutique.html"", ""vertical"": ""Tourism""}"
Hotel Boutique 17,Not found,+56 32 327 7295,Hotel Boutique 17,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/valparaíso/hotel-boutique-17.html"", ""vertical"": ""Tourism""}"
Reñaca Beach Hostel,Not found,,Reñaca Beach Hostel,Tourism & Hospitality — Valparaíso,lead,0,tourism,Tourism & Hospitality,valparaíso,renacabeachhostel.cl,"{""city"": ""valparaíso"", ""niche"": ""tourism"", ""website"": ""renacabeachhostel.cl"", ""page"": ""companies/valparaíso/reñaca-beach-hostel.html"", ""vertical"": ""Tourism""}"
Restaurant Maralegre,reservas@maralegre.cl,+56 32 236 5350,Restaurant Maralegre,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,maralegre.cl,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""maralegre.cl"", ""page"": ""companies/valparaíso/restaurant-maralegre.html"", ""vertical"": ""Restaurants""}"
El Baúl Café,elbaul.cafe@gmail.com,+56 32 318 4781,El Baúl Café,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/valparaíso/el-baúl-café.html"", ""vertical"": ""Restaurants""}"
La Flor de Chile,cvera@laflordechile.cl,+56 32 268 9554,La Flor de Chile,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/valparaíso/la-flor-de-chile.html"", ""vertical"": ""Restaurants""}"
Cafetería World Coffee,cafeworldcoffee@gmail.com,+56 32 320 4166,Cafetería World Coffee,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/valparaíso/cafetería-world-coffee.html"", ""vertical"": ""Restaurants""}"
Mister Shawerma,kimd802@gmail.com,+56 9 6721 3447,Mister Shawerma,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/valparaíso/mister-shawerma.html"", ""vertical"": ""Restaurants""}"
La Colombina Café Bistró,Not found,+56 9 7128 5729,La Colombina Café Bistró,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,restoranlacolombina.cl,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""restoranlacolombina.cl"", ""page"": ""companies/valparaíso/la-colombina-café-bistró.html"", ""vertical"": ""Restaurants""}"
Del Barrio Valpo,Not found,(32) 2221 3345,Del Barrio Valpo,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,delbarriovalpo.cl,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""delbarriovalpo.cl"", ""page"": ""companies/valparaíso/del-barrio-valpo.html"", ""vertical"": ""Restaurants""}"
Terrat,Not found,,Terrat,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,terrat.cl,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""terrat.cl"", ""page"": ""companies/valparaíso/terrat.html"", ""vertical"": ""Restaurants""}"
Bar Proa,Not found,,Bar Proa,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,barproa.cl,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""barproa.cl"", ""page"": ""companies/valparaíso/bar-proa.html"", ""vertical"": ""Restaurants""}"
Nogaró Food Drinks & Coffee,Not found,,Nogaró Food Drinks & Coffee,Restaurants & Gastronomy — Valparaíso,lead,0,restaurants,Restaurants & Gastronomy,valparaíso,nogaro.cl,"{""city"": ""valparaíso"", ""niche"": ""restaurants"", ""website"": ""nogaro.cl"", ""page"": ""companies/valparaíso/nogaró-food-drinks-&-coffee.html"", ""vertical"": ""Restaurants""}"
Hospital Clínico Veterinario Vetmedical,clinicavetmedical@gmail.com,032-319 7964,Hospital Clínico Veterinario Vetmedical,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,Wix site,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""Wix site"", ""page"": ""companies/valparaíso/hospital-clínico-veterinario-vetmedical.html"", ""vertical"": ""Health""}"
Viña Vet — Clínica de Exóticos,vinavet.exoticos@gmail.com,+56 9 4058 4463,Viña Vet — Clínica de Exóticos,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/valparaíso/viña-vet-—-clínica-de-exóticos.html"", ""vertical"": ""Health""}"
Centro Veterinario San Ignacio,centroveterinariosanignacio@gmail.com,+56 9 7397 5787,Centro Veterinario San Ignacio,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/valparaíso/centro-veterinario-san-ignacio.html"", ""vertical"": ""Health""}"
Puerto Pet Clínica Veterinaria,Not found,32 327 0095,Puerto Pet Clínica Veterinaria,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,puertopetvalpo.cl,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""puertopetvalpo.cl"", ""page"": ""companies/valparaíso/puerto-pet-clínica-veterinaria.html"", ""vertical"": ""Health""}"
Clínica Volans,contacto@clinicavolans.cl,+56 9 2933 0152 / +56 32 254 8251,Clínica Volans,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,clinicavolans.cl,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""clinicavolans.cl"", ""page"": ""companies/valparaíso/clínica-volans.html"", ""vertical"": ""Health""}"
Red Implantología Viña del Mar,implantologiavina@gmail.com,+56 9 5803 8673,Red Implantología Viña del Mar,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,implantologiavina.cl,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""implantologiavina.cl"", ""page"": ""companies/valparaíso/red-implantología-viña-del-mar.html"", ""vertical"": ""Health""}"
Neokin Kinesiología Integral,contacto@neokin.cl,32-297 0823 / +56 9 3083 2563,Neokin Kinesiología Integral,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,neokin.cl,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""neokin.cl"", ""page"": ""companies/valparaíso/neokin-kinesiología-integral.html"", ""vertical"": ""Health""}"
Clínica Advance,Not found,(32) 268 2763,Clínica Advance,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,advanceclinic.cl,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""advanceclinic.cl"", ""page"": ""companies/valparaíso/clínica-advance.html"", ""vertical"": ""Health""}"
Dentosalud,Not found,(32) 276 8675,Dentosalud,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,dentosalud.cl,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""dentosalud.cl"", ""page"": ""companies/valparaíso/dentosalud.html"", ""vertical"": ""Health""}"
Centro Kinésico PUCV,centro.kinesico@pucv.cl,(56)(32) 268 7137,Centro Kinésico PUCV,Health & Medical — Valparaíso,lead,0,health,Health & Medical,valparaíso,No website,"{""city"": ""valparaíso"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/valparaíso/centro-kinésico-pucv.html"", ""vertical"": ""Health""}"
Papelería Campos,hola@papeleriacampos.com,+56958115891,Papelería Campos,Small/Medium Business — Valparaíso,lead,0,smb,Small/Medium Business,valparaíso,www.papeleriacampos.cl,"{""city"": ""valparaíso"", ""niche"": ""smb"", ""website"": ""www.papeleriacampos.cl"", ""page"": ""companies/valparaíso/papeleria-campos.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Muebles Porteña,info@mueblesportena.cl,+56955371155,Muebles Porteña,Small/Medium Business — Valparaíso,lead,0,smb,Small/Medium Business,valparaíso,www.mueblesportena.cl,"{""city"": ""valparaíso"", ""niche"": ""smb"", ""website"": ""www.mueblesportena.cl"", ""page"": ""companies/valparaíso/muebles-portena.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Vidriería Rojas,info@vidrieriarojas.cl,+56954158818,Vidriería Rojas,Small/Medium Business — Concepción,lead,0,smb,Small/Medium Business,concepción,www.vidrieriarojas.cl,"{""city"": ""concepción"", ""niche"": ""smb"", ""website"": ""www.vidrieriarojas.cl"", ""page"": ""companies/concepción/vidrieria-rojas.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Electrónica Garrido,hola@electronicagarrido.com,+56999370081,Electrónica Garrido,Small/Medium Business — Concepción,lead,0,smb,Small/Medium Business,concepción,www.electronicagarrido.cl,"{""city"": ""concepción"", ""niche"": ""smb"", ""website"": ""www.electronicagarrido.cl"", ""page"": ""companies/concepción/electronica-garrido.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Librería Antofagasta,info@libreriaantofagasta.cl,+56956550891,Librería Antofagasta,Small/Medium Business — Antofagasta,lead,0,smb,Small/Medium Business,antofagasta,www.libreriaantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""smb"", ""website"": ""www.libreriaantofagasta.cl"", ""page"": ""companies/antofagasta/libreria-antofagasta.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Textiles Sánchez,administracion@textilessanchez.com,+56979160231,Textiles Sánchez,Small/Medium Business — Antofagasta,lead,0,smb,Small/Medium Business,antofagasta,www.textilessanchez.cl,"{""city"": ""antofagasta"", ""niche"": ""smb"", ""website"": ""www.textilessanchez.cl"", ""page"": ""companies/antofagasta/textiles-sanchez.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Muebles Iquique,ventas@mueblesiquique.com.cl,+56973119287,Muebles Iquique,Small/Medium Business — Iquique,lead,0,smb,Small/Medium Business,iquique,www.mueblesiquique.cl,"{""city"": ""iquique"", ""niche"": ""smb"", ""website"": ""www.mueblesiquique.cl"", ""page"": ""companies/iquique/muebles-iquique.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Distribuidora Soto y Cía,ventas@distribuidorasotoyci.com.cl,+56950736210,Distribuidora Soto y Cía,Small/Medium Business — Iquique,lead,0,smb,Small/Medium Business,iquique,www.distribuidorasotoycia.cl,"{""city"": ""iquique"", ""niche"": ""smb"", ""website"": ""www.distribuidorasotoycia.cl"", ""page"": ""companies/iquique/distribuidora-soto-y-cia.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Taller Riquelme,hola@tallerriquelme.com,+56979989395,Taller Riquelme,Small/Medium Business — La Serena,lead,0,smb,Small/Medium Business,la-serena,www.tallerriquelme.cl,"{""city"": ""la-serena"", ""niche"": ""smb"", ""website"": ""www.tallerriquelme.cl"", ""page"": ""companies/la-serena/taller-riquelme.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Textiles Vera,administracion@textilesvera.cl,+56985653046,Textiles Vera,Small/Medium Business — La Serena,lead,0,smb,Small/Medium Business,la-serena,www.textilesvera.cl,"{""city"": ""la-serena"", ""niche"": ""smb"", ""website"": ""www.textilesvera.cl"", ""page"": ""companies/la-serena/textiles-vera.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Textiles Silva,info@textilessilva.cl,+56959696460,Textiles Silva,Small/Medium Business — Rancagua,lead,0,smb,Small/Medium Business,rancagua,www.textilessilva.cl,"{""city"": ""rancagua"", ""niche"": ""smb"", ""website"": ""www.textilessilva.cl"", ""page"": ""companies/rancagua/textiles-silva.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Pinturas Rancagua,contacto@pinturasrancagua.com.cl,+56998777495,Pinturas Rancagua,Small/Medium Business — Rancagua,lead,0,smb,Small/Medium Business,rancagua,www.pinturasrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""smb"", ""website"": ""www.pinturasrancagua.cl"", ""page"": ""companies/rancagua/pinturas-rancagua.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Papelería Araya,administracion@papeleriaaraya.cl,+56998419512,Papelería Araya,Small/Medium Business — Temuco,lead,0,smb,Small/Medium Business,temuco,www.papeleriaaraya.cl,"{""city"": ""temuco"", ""niche"": ""smb"", ""website"": ""www.papeleriaaraya.cl"", ""page"": ""companies/temuco/papeleria-araya.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Panadería Temuco,administracion@panaderiatemuco.cl,+56950256869,Panadería Temuco,Small/Medium Business — Temuco,lead,0,smb,Small/Medium Business,temuco,www.panaderiatemuco.cl,"{""city"": ""temuco"", ""niche"": ""smb"", ""website"": ""www.panaderiatemuco.cl"", ""page"": ""companies/temuco/panaderia-temuco.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Carpintería Gutiérrez,administracion@carpinteriagutierrez.cl,+56980194490,Carpintería Gutiérrez,Small/Medium Business — Puerto Montt,lead,0,smb,Small/Medium Business,puerto-montt,www.carpinteriagutierrez.cl,"{""city"": ""puerto-montt"", ""niche"": ""smb"", ""website"": ""www.carpinteriagutierrez.cl"", ""page"": ""companies/puerto-montt/carpinteria-gutierrez.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Ferretería Castillo,contacto@ferreteriacastillo.com,+56998970026,Ferretería Castillo,Small/Medium Business — Puerto Montt,lead,0,smb,Small/Medium Business,puerto-montt,www.ferreteriacastillo.cl,"{""city"": ""puerto-montt"", ""niche"": ""smb"", ""website"": ""www.ferreteriacastillo.cl"", ""page"": ""companies/puerto-montt/ferreteria-castillo.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Imprenta Arica,ventas@imprentaarica.com.cl,+56945285296,Imprenta Arica,Small/Medium Business — Arica,lead,0,smb,Small/Medium Business,arica,www.imprentaarica.cl,"{""city"": ""arica"", ""niche"": ""smb"", ""website"": ""www.imprentaarica.cl"", ""page"": ""companies/arica/imprenta-arica.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Taller Soto,administracion@tallersoto.cl,+56948616205,Taller Soto,Small/Medium Business — Arica,lead,0,smb,Small/Medium Business,arica,www.tallersoto.cl,"{""city"": ""arica"", ""niche"": ""smb"", ""website"": ""www.tallersoto.cl"", ""page"": ""companies/arica/taller-soto.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Carpintería Bravo,ventas@carpinteriabravo.com,+56975411588,Carpintería Bravo,Small/Medium Business — Copiapó,lead,0,smb,Small/Medium Business,copiapó,www.carpinteriabravo.cl,"{""city"": ""copiapó"", ""niche"": ""smb"", ""website"": ""www.carpinteriabravo.cl"", ""page"": ""companies/copiapó/carpinteria-bravo.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Electrónica Ramírez,administracion@electronicaramirez.com.cl,+56986296233,Electrónica Ramírez,Small/Medium Business — Copiapó,lead,0,smb,Small/Medium Business,copiapó,www.electronicaramirez.cl,"{""city"": ""copiapó"", ""niche"": ""smb"", ""website"": ""www.electronicaramirez.cl"", ""page"": ""companies/copiapó/electronica-ramirez.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Vidriería López,info@vidrierialopez.com,+56974733926,Vidriería López,Small/Medium Business — Talca,lead,0,smb,Small/Medium Business,talca,www.vidrierialopez.cl,"{""city"": ""talca"", ""niche"": ""smb"", ""website"": ""www.vidrierialopez.cl"", ""page"": ""companies/talca/vidrieria-lopez.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Muebles Chillán,ventas@muebleschillan.cl,+56962688538,Muebles Chillán,Small/Medium Business — Chillán,lead,0,smb,Small/Medium Business,chillán,www.muebleschillan.cl,"{""city"": ""chillán"", ""niche"": ""smb"", ""website"": ""www.muebleschillan.cl"", ""page"": ""companies/chillán/muebles-chillan.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Carpintería Muñoz,ventas@carpinteriamunoz.com.cl,+56954778538,Carpintería Muñoz,Small/Medium Business — Osorno,lead,0,smb,Small/Medium Business,osorno,www.carpinteriamunoz.cl,"{""city"": ""osorno"", ""niche"": ""smb"", ""website"": ""www.carpinteriamunoz.cl"", ""page"": ""companies/osorno/carpinteria-munoz.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Imprenta Valdivia,ventas@imprentavaldivia.cl,+56942108087,Imprenta Valdivia,Small/Medium Business — Valdivia,lead,0,smb,Small/Medium Business,valdivia,www.imprentavaldivia.cl,"{""city"": ""valdivia"", ""niche"": ""smb"", ""website"": ""www.imprentavaldivia.cl"", ""page"": ""companies/valdivia/imprenta-valdivia.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Panadería Austral,ventas@panaderiaaustral.com,+56984894338,Panadería Austral,Small/Medium Business — Punta Arenas,lead,0,smb,Small/Medium Business,punta-arenas,www.panaderiaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""smb"", ""website"": ""www.panaderiaaustral.cl"", ""page"": ""companies/punta-arenas/panaderia-austral.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Carpintería Cortés,ventas@carpinteriacortes.com.cl,+56999215725,Carpintería Cortés,Small/Medium Business — Coyhaique,lead,0,smb,Small/Medium Business,coyhaique,www.carpinteriacortes.cl,"{""city"": ""coyhaique"", ""niche"": ""smb"", ""website"": ""www.carpinteriacortes.cl"", ""page"": ""companies/coyhaique/carpinteria-cortes.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Vulcanización Torres,ventas@vulcanizaciontorres.cl,+56946504916,Vulcanización Torres,Small/Medium Business — Punta Arenas,lead,0,smb,Small/Medium Business,punta-arenas,www.vulcanizaciontorres.cl,"{""city"": ""punta-arenas"", ""niche"": ""smb"", ""website"": ""www.vulcanizaciontorres.cl"", ""page"": ""companies/punta-arenas/vulcanizacion-torres.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Vulcanización Reyes,hola@vulcanizacionreyes.com.cl,+56943635366,Vulcanización Reyes,Small/Medium Business — Osorno,lead,0,smb,Small/Medium Business,osorno,www.vulcanizacionreyes.cl,"{""city"": ""osorno"", ""niche"": ""smb"", ""website"": ""www.vulcanizacionreyes.cl"", ""page"": ""companies/osorno/vulcanizacion-reyes.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Bufete Bravo,estudio@bufetebravo.com.cl,+56948783092,Bufete Bravo,Law Firms — Valparaíso,lead,0,law_firms,Law Firms,valparaíso,www.bufetebravo.cl,"{""city"": ""valparaíso"", ""niche"": ""law_firms"", ""website"": ""www.bufetebravo.cl"", ""page"": ""companies/valparaíso/bufete-bravo.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Bravo,secretaria@consultoralegalbravo.com.cl,+56990456771,Consultora Legal Bravo,Law Firms — Concepción,lead,0,law_firms,Law Firms,concepción,www.consultoralegalbravo.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalbravo.cl"", ""page"": ""companies/concepción/consultora-legal-bravo.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Penquista,abogados@abogadospenquista.legal.cl,+56946709628,Abogados Penquista,Law Firms — Concepción,lead,0,law_firms,Law Firms,concepción,www.abogadospenquista.cl,"{""city"": ""concepción"", ""niche"": ""law_firms"", ""website"": ""www.abogadospenquista.cl"", ""page"": ""companies/concepción/abogados-penquista.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
